dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1678752000,2023-03-14 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.22,10000,9.14,10.67,9.54,11.36,1008,,,87,2.57,50,,,,,,20,801,Clouds,few clouds,02n
1678755600,2023-03-14 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.15,,12.37,13.94,12.91,14.83,1008,,,89,0.35,128,,,,,,52,803,Clouds,broken clouds,04n
1678759200,2023-03-14 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.81,,12.2,13.6,12.67,14.66,1008,,,90,0.47,93,,,,,,61,803,Clouds,broken clouds,04n
1678762800,2023-03-14 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.52,,11.91,13.28,10.36,14.34,1008,,,90,1.18,59,,,,,,63,803,Clouds,broken clouds,04n
1678766400,2023-03-14 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.97,10000,10.86,12.59,10.29,13.93,1009,,,87,3.6,70,,,,,,20,801,Clouds,few clouds,02n
1678770000,2023-03-14 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.59,10000,9.6,12.05,11.29,13.49,1009,,,82,3.09,40,,,,,,20,801,Clouds,few clouds,02d
1678773600,2023-03-14 06:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.27,10000,9.3,13.63,13.98,14.36,1010,,,72,2.06,80,,0.13,,,,20,500,Rain,light rain,10d
1678777200,2023-03-14 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.29,10000,10.19,16.72,16.76,17.29,1010,,,63,2.57,100,,0.26,,,,40,211,Thunderstorm,thunderstorm,11d
1678777200,2023-03-14 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.29,10000,10.19,16.72,16.76,17.29,1010,,,63,2.57,100,,0.26,,,,40,500,Rain,light rain,10d
1678780800,2023-03-14 08:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.25,10000,10.15,16.68,15.36,17.29,1010,,,63,3.6,150,,,,,,40,802,Clouds,scattered clouds,03d
1678784400,2023-03-14 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.29,9000,11.33,16.85,16.36,17.32,1010,,,68,6.17,150,,,,,,40,520,Rain,light intensity shower rain,09d
1678788000,2023-03-14 10:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.21,10000,11.26,16.76,15.09,17.29,1010,,,68,5.14,160,,0.18,,,,40,500,Rain,light rain,10d
1678791600,2023-03-14 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.13,,12.08,14.84,14.3,17.36,1009,,,82,3.2,179,,0.36,,,,53,500,Rain,light rain,10d
1678795200,2023-03-14 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.92,,12.06,14.63,14.07,18.36,1009,,,83,3.24,204,,0.41,,,,45,500,Rain,light rain,10d
1678798800,2023-03-14 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.29,10000,10.15,17.72,18.29,18.36,1008,,,59,2.06,250,,0.26,,,,20,500,Rain,light rain,10d
1678802400,2023-03-14 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.19,10000,11.04,17.71,15.65,18.29,1008,,,63,3.09,300,,,,,,20,801,Clouds,few clouds,02d
1678806000,2023-03-14 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.29,10000,11.33,16.85,17.29,17.36,1008,,,68,3.6,310,,,,,,20,801,Clouds,few clouds,02d
1678809600,2023-03-14 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.29,10000,10.16,15.72,16.29,16.36,1008,,,67,2.57,310,,0.1,,,,20,500,Rain,light rain,10n
1678813200,2023-03-14 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.29,10000,10.28,14.75,15.29,15.36,1008,,,72,2.06,330,,,,,,20,801,Clouds,few clouds,02n
1678816800,2023-03-14 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.29,10000,9.35,12.69,13.29,14.36,1008,,,77,2.57,80,,,,,,20,801,Clouds,few clouds,02n
1678820400,2023-03-14 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.29,10000,8.19,11.56,12.29,13.36,1008,,,76,2.06,10,,,,,,20,801,Clouds,few clouds,02n
1678824000,2023-03-14 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.61,,12.12,14.35,12.36,15.23,1008,,,85,1.45,277,,,,,,7,800,Clear,sky is clear,01n
1678827600,2023-03-14 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.31,,12,14.04,12.36,15.12,1008,,,86,1.74,283,,,,,,8,800,Clear,sky is clear,01n
1678831200,2023-03-14 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.24,10000,7.31,9.46,8.98,11.36,1008,,,82,3.6,20,,,,,,20,801,Clouds,few clouds,02n
1678834800,2023-03-14 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.24,10000,7.31,9.46,8.98,11.36,1008,,,82,3.09,30,,,,,,20,801,Clouds,few clouds,02n
1678838400,2023-03-15 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.04,,11.56,13.72,11.36,15.08,1008,,,85,2.97,337,,,,,,48,802,Clouds,scattered clouds,03n
1678842000,2023-03-15 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.2,10000,7.27,9.42,7.87,10.36,1007,,,82,3.09,20,,,,,,20,801,Clouds,few clouds,02n
1678845600,2023-03-15 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.23,10000,7.18,7,7.87,10.36,1007,,,87,4.12,60,,,,,,37,802,Clouds,scattered clouds,03n
1678849200,2023-03-15 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.2,10000,7.27,9.42,7.87,10.29,1008,,,82,3.6,60,,,,,,29,802,Clouds,scattered clouds,03n
1678852800,2023-03-15 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.25,10000,7.2,7.02,8.36,9.29,1008,,,87,4.12,70,,,,,,20,801,Clouds,few clouds,02n
1678856400,2023-03-15 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.27,10000,10.27,12.79,11.29,14.02,1009,,,82,3.09,20,,,,,,40,802,Clouds,scattered clouds,03d
1678860000,2023-03-15 06:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.19,10000,11.16,13.81,11.76,14.29,1009,,,82,1.54,70,,,,,,40,802,Clouds,scattered clouds,03d
1678863600,2023-03-15 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.27,10000,11.24,13.89,13.98,16.36,1009,,,82,2.57,260,,,,,,75,803,Clouds,broken clouds,04d
1678867200,2023-03-15 08:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.24,10000,11.19,15.8,15.09,16.36,1009,,,72,3.09,250,,,,,,40,802,Clouds,scattered clouds,03d
1678870800,2023-03-15 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.24,10000,11.19,15.8,15.09,17.36,1010,,,72,4.63,310,,0.1,,,,75,500,Rain,light rain,10d
1678874400,2023-03-15 10:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.24,10000,10.11,15.67,15.09,17.36,1009,,,67,6.69,310,,,,,,75,803,Clouds,broken clouds,04d
1678878000,2023-03-15 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.21,10000,11.26,16.76,15.09,17.36,1010,,,68,7.2,310,,,,,,40,802,Clouds,scattered clouds,03d
1678881600,2023-03-15 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.22,10000,10.09,15.65,14.54,17.36,1009,,,67,8.23,310,,0.11,,,,75,520,Rain,light intensity shower rain,09d
1678885200,2023-03-15 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.24,10000,10.11,15.67,15.09,16.36,1009,,,67,6.69,310,,,,,,75,803,Clouds,broken clouds,04d
1678888800,2023-03-15 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.24,10000,10.11,15.67,15.09,16.36,1010,,,67,7.2,310,,,,,,40,802,Clouds,scattered clouds,03d
1678892400,2023-03-15 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.22,10000,9.18,15.54,14.54,16.36,1010,,,63,7.2,270,,,,,,75,803,Clouds,broken clouds,04d
1678896000,2023-03-15 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.24,10000,9.16,14.57,13.98,15.36,1010,,,67,6.17,300,,,,,,40,802,Clouds,scattered clouds,03n
1678899600,2023-03-15 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.24,10000,8.25,14.46,13.98,15.36,1011,,,63,6.69,310,,,,,,75,803,Clouds,broken clouds,04n
1678903200,2023-03-15 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.22,10000,7.27,14.34,13.43,15.36,1012,,,59,5.66,300,,,,,,75,803,Clouds,broken clouds,04n
1678906800,2023-03-15 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.21,10000,8.18,13.44,12.32,15.36,1012,,,67,5.14,310,,,,,,40,802,Clouds,scattered clouds,03n
1678910400,2023-03-15 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.29,10000,8.3,14.52,14.36,15.29,1012,,,63,1.03,360,,,,,,40,802,Clouds,scattered clouds,03n
1678914000,2023-03-15 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.29,10000,9.21,14.62,13.36,15.29,1012,,,67,2.06,20,,,,,,40,802,Clouds,scattered clouds,03n
1678917600,2023-03-15 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.29,10000,7.3,12.42,12.36,13.29,1012,,,67,2.57,20,,,,,,40,802,Clouds,scattered clouds,03n
1678921200,2023-03-15 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.44,,9.04,13.77,11.36,15.12,1011,,,70,2.79,256,,,,,,8,800,Clear,sky is clear,01n
1678924800,2023-03-16 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.04,,9.4,14.4,11.36,16.15,1011,,,69,2.68,243,,,,,,15,801,Clouds,few clouds,02n
1678928400,2023-03-16 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.88,,9.03,14.2,12.36,16.12,1011,,,68,3.07,240,,,,,,40,802,Clouds,scattered clouds,03n
1678932000,2023-03-16 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.06,,9.21,14.4,10.36,16.09,1011,,,68,3.1,234,,,,,,53,803,Clouds,broken clouds,04n
1678935600,2023-03-16 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.32,10000,7.27,7.36,9.29,10.09,1011,,,87,3.6,20,,,,,,40,802,Clouds,scattered clouds,03n
1678939200,2023-03-16 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.36,10000,6.27,7.69,9.29,11.21,1011,,,81,3.09,30,,,,,,20,801,Clouds,few clouds,02d
1678942800,2023-03-16 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.34,10000,7.41,9.57,10.29,11.76,1011,,,82,1.54,0,,,,,,40,802,Clouds,scattered clouds,03d
1678946400,2023-03-16 06:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.3,10000,9.33,13.67,13.36,14.54,1012,,,72,2.57,50,,,,,,20,801,Clouds,few clouds,02d
1678950000,2023-03-16 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.23,10000,10.13,16.65,15.65,17.29,1012,,,63,2.57,150,,,,,,40,802,Clouds,scattered clouds,03d
1678953600,2023-03-16 08:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.26,10000,8.25,15.48,15.65,18.36,1012,,,59,3.6,180,,,,,,75,803,Clouds,broken clouds,04d
1678957200,2023-03-16 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.27,10000,9.09,17.59,17.87,18.36,1012,,,55,4.12,170,,,,,,40,802,Clouds,scattered clouds,03d
1678960800,2023-03-16 10:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.27,10000,10.13,17.69,17.87,18.36,1012,,,59,4.63,160,,,,,,40,802,Clouds,scattered clouds,03d
1678964400,2023-03-16 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.27,10000,11.11,17.8,17.87,18.36,1012,,,63,5.14,150,,,,,,40,802,Clouds,scattered clouds,03d
1678968000,2023-03-16 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,19.23,10000,12.26,18.88,17.87,19.29,1012,,,64,5.66,150,,,,,,40,802,Clouds,scattered clouds,03d
1678971600,2023-03-16 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,19.23,10000,12.26,18.88,17.87,19.36,1012,,,64,5.14,150,,,,,,40,802,Clouds,scattered clouds,03d
1678975200,2023-03-16 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.25,10000,13.12,18.01,17.32,18.36,1011,,,72,5.66,150,,,,,,20,801,Clouds,few clouds,02d
1678978800,2023-03-16 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.23,10000,13.1,17.99,16.76,18.29,1011,,,72,5.66,150,,,,,,20,801,Clouds,few clouds,02d
1678982400,2023-03-16 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.23,10000,12.14,16.89,15.65,17.29,1011,,,72,5.66,140,,,,,,20,801,Clouds,few clouds,02n
1678986000,2023-03-16 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.24,10000,12.21,15.93,15.09,16.36,1011,,,77,5.14,100,,,,,,20,801,Clouds,few clouds,02n
1678989600,2023-03-16 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.22,10000,12.19,15.91,14.54,16.36,1011,,,77,5.14,100,,,,,,20,801,Clouds,few clouds,02n
1678993200,2023-03-16 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.2,10000,12.17,15.89,13.98,16.36,1011,,,77,5.66,100,,,,,,20,801,Clouds,few clouds,02n
1678996800,2023-03-16 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.22,10000,12.19,15.91,14.54,16.29,1010,,,77,5.66,100,,,,,,20,801,Clouds,few clouds,02n
1679000400,2023-03-16 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.22,10000,12.19,15.91,14.54,16.29,1010,,,77,5.14,100,,,,,,0,800,Clear,sky is clear,01n
1679004000,2023-03-16 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.24,10000,11.19,15.8,15.09,16.36,1009,,,72,6.17,100,,,,,,0,800,Clear,sky is clear,01n
1679007600,2023-03-16 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.26,10000,9.21,15.59,15.65,16.36,1009,,,63,7.72,110,,,,,,0,800,Clear,sky is clear,01n
1679011200,2023-03-17 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.23,10000,6.13,16.26,15.36,17.29,1008,,,48,7.2,110,,,,,,0,800,Clear,sky is clear,01n
1679014800,2023-03-17 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.23,10000,7.3,16.37,15.65,17.29,1008,,,52,7.72,130,,,,,,100,804,Clouds,overcast clouds,04n
1679018400,2023-03-17 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.26,10000,9.21,15.59,15.65,16.36,1007,,,63,9.77,120,14.92,,,,,40,802,Clouds,scattered clouds,03n
1679022000,2023-03-17 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.28,8000,11.23,15.84,16.21,16.36,1007,,,72,8.75,140,,0.71,,,,75,201,Thunderstorm,thunderstorm with rain,11n
1679022000,2023-03-17 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.28,8000,11.23,15.84,16.21,16.36,1007,,,72,8.75,140,,0.71,,,,75,500,Rain,light rain,10n
1679025600,2023-03-17 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.24,10000,11.24,14.83,13.98,17.36,1008,,,77,6.69,310,,0.6,,,,40,500,Rain,light rain,10d
1679029200,2023-03-17 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.24,10000,10.23,14.7,13.98,16.36,1008,,,72,5.66,310,,0.29,,,,40,500,Rain,light rain,10d
1679032800,2023-03-17 06:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.24,10000,10.11,15.67,15.09,16.36,1009,,,67,4.63,310,,,,,,40,802,Clouds,scattered clouds,03d
1679036400,2023-03-17 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.21,10000,11.26,16.76,15.09,17.36,1010,,,68,3.6,310,,,,,,40,802,Clouds,scattered clouds,03d
1679040000,2023-03-17 08:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.25,10000,10.15,16.68,16.21,17.29,1010,,,63,3.09,280,,,,,,20,801,Clouds,few clouds,02d
1679043600,2023-03-17 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.29,10000,10.19,16.72,17.29,17.36,1011,,,63,3.09,260,,,,,,20,801,Clouds,few clouds,02d
1679047200,2023-03-17 10:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.25,10000,11.1,17.78,17.32,18.29,1011,,,63,2.57,250,,,,,,20,801,Clouds,few clouds,02d
1679050800,2023-03-17 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.23,10000,10.09,17.65,16.76,18.29,1011,,,59,3.09,250,,,,,,20,801,Clouds,few clouds,02d
1679054400,2023-03-17 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.27,10000,10.17,16.7,16.76,18.36,1011,,,63,3.09,250,,0.13,,,,40,500,Rain,light rain,10d
1679058000,2023-03-17 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.23,10000,9.05,17.54,16.76,18.36,1010,,,55,4.12,240,,0.27,,,,20,500,Rain,light rain,10d
1679061600,2023-03-17 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.25,10000,9.17,16.57,16.21,18.36,1010,,,59,3.6,240,,0.16,,,,20,500,Rain,light rain,10d
1679065200,2023-03-17 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.22,10000,10.21,14.68,13.43,17.36,1011,,,72,4.63,260,,,,,,40,520,Rain,light intensity shower rain,09d
1679068800,2023-03-17 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.23,10000,9.26,13.59,12.87,16.36,1011,,,72,0.51,0,,0.13,,,,40,500,Rain,light rain,10n
1679072400,2023-03-17 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.23,10000,11.2,13.85,12.87,16.36,1011,,,82,2.06,90,,0.13,,,,40,500,Rain,light rain,10n
1679076000,2023-03-17 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.29,10000,10.36,11.87,12.29,12.32,1011,,,88,2.06,70,,,,,,20,801,Clouds,few clouds,02n
1679079600,2023-03-17 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.27,10000,9.29,11.69,11.76,13.36,1011,,,82,2.06,70,,0.35,,,,40,500,Rain,light rain,10n
1679083200,2023-03-17 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.27,10000,10.34,11.85,11.76,13.36,1012,,,88,2.57,70,,0.66,,,,40,500,Rain,light rain,10n
1679086800,2023-03-17 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.27,5000,10.34,11.85,11.76,12.36,1011,,,88,1.54,0,,0.35,,,,75,502,Rain,heavy intensity rain,10n
1679090400,2023-03-17 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.27,10000,10.34,11.85,11.76,12.36,1010,,,88,2.57,70,,0.56,,,,40,500,Rain,light rain,10n
1679094000,2023-03-17 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.29,7000,10.36,11.87,12.29,12.36,1010,,,88,2.57,80,,0.46,,,,75,500,Rain,light rain,10n
1679097600,2023-03-18 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.29,4000,11.35,12.03,11.36,12.32,1010,,,94,3.6,340,,0.12,,,,75,522,Rain,heavy intensity shower rain,09n
1679101200,2023-03-18 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.27,10000,11.33,12.01,11.36,12.29,1009,,,94,2.57,20,,,,,,100,804,Clouds,overcast clouds,04n
1679104800,2023-03-18 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.25,10000,10.32,11.83,11.21,12.29,1009,,,88,2.57,70,,,,,,100,804,Clouds,overcast clouds,04n
1679108400,2023-03-18 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.21,10000,11.27,11.94,10.09,12.36,1009,,,94,1.03,80,,,,,,40,500,Rain,light rain,10n
1679112000,2023-03-18 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.22,10000,10.29,10.85,9.54,12.36,1009,,,94,2.57,80,,0.35,,,,75,500,Rain,light rain,10d
1679115600,2023-03-18 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.31,10000,11.37,12.05,11.29,12.97,1009,,,94,3.6,100,,0.51,,,,75,500,Rain,light rain,10d
1679119200,2023-03-18 06:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.25,10000,11.31,12.93,12.32,13.36,1010,,,88,2.57,50,,0.7,,,,40,500,Rain,light rain,10d
1679122800,2023-03-18 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.32,10000,11.29,13.95,13.36,15.09,1010,,,82,2.06,90,,0.63,,,,40,500,Rain,light rain,10d
1679126400,2023-03-18 08:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.3,8000,11.27,13.93,14.29,14.54,1009,,,82,3.09,90,,0.6,,,,75,520,Rain,light intensity shower rain,09d
1679130000,2023-03-18 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.25,10000,11.22,13.87,13.36,14.29,1010,,,82,3.6,150,,0.6,,,,75,500,Rain,light rain,10d
1679133600,2023-03-18 10:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.3,10000,11.27,13.93,13.36,14.54,1009,,,82,4.63,150,,0.54,,,,75,500,Rain,light rain,10d
1679137200,2023-03-18 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.26,10000,11.26,14.85,14.36,15.29,1009,,,77,4.63,150,,0.52,,,,75,500,Rain,light rain,10d
1679140800,2023-03-18 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.32,10000,10.35,13.82,14.29,15.09,1009,,,77,3.6,190,,0.59,,,,75,500,Rain,light rain,10d
1679144400,2023-03-18 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.25,6000,10.28,13.74,13.43,14.36,1008,,,77,3.6,240,,0.74,,,,75,520,Rain,light intensity shower rain,09d
1679148000,2023-03-18 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.25,10000,9.28,13.61,13.43,14.36,1008,,,72,3.6,260,,0.65,,,,75,500,Rain,light rain,10d
1679151600,2023-03-18 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.21,10000,10.21,12.73,11.21,14.36,1009,,,82,3.6,300,,,,,,75,803,Clouds,broken clouds,04d
1679155200,2023-03-18 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.25,10000,9.27,11.67,11.21,12.29,1009,,,82,3.09,70,,,,,,75,803,Clouds,broken clouds,04n
1679158800,2023-03-18 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.24,10000,9.16,10.69,10.09,11.36,1009,,,87,1.54,0,,,,,,75,803,Clouds,broken clouds,04n
1679162400,2023-03-18 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.22,10000,9.14,10.67,9.54,11.36,1009,,,87,1.54,10,,,,,,75,803,Clouds,broken clouds,04n
1679166000,2023-03-18 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.22,10000,9.14,10.67,9.54,12.36,1010,,,87,2.57,360,,,,,,75,803,Clouds,broken clouds,04n
1679169600,2023-03-18 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.24,10000,8.17,9.59,8.98,12.36,1010,,,87,2.57,20,,,,,,40,802,Clouds,scattered clouds,03n
1679173200,2023-03-18 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.22,10000,8.16,9.57,8.43,12.36,1010,,,87,1.54,60,,,,,,20,801,Clouds,few clouds,02n
1679176800,2023-03-18 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.23,,11.2,13.85,12.36,15.31,1010,,,82,5.1,308,,,,,,62,803,Clouds,broken clouds,04n
1679180400,2023-03-18 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.25,,10.85,13.82,12.36,15.21,1010,,,80,5.15,305,,,,,,57,803,Clouds,broken clouds,04n
1679184000,2023-03-19 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.22,10000,9.14,9.73,8.43,12.36,1009,,,93,2.06,20,,,,,,75,803,Clouds,broken clouds,04n
1679187600,2023-03-19 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.24,10000,9.16,9.75,8.98,12.36,1009,,,93,2.06,20,,,,,,75,803,Clouds,broken clouds,04n
1679191200,2023-03-19 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.29,10000,12.35,13.13,12.36,13.29,1009,,,94,2.57,20,,,,,,75,803,Clouds,broken clouds,04n
1679194800,2023-03-19 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.13,10000,10.16,13.61,10.09,14.29,1009,,,77,1.54,340,,,,,,75,803,Clouds,broken clouds,04n
1679198400,2023-03-19 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.13,10000,10.16,13.61,10.09,14.29,1009,,,77,1.03,10,,,,,,75,803,Clouds,broken clouds,04d
1679202000,2023-03-19 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.29,10000,10.28,14.75,13.36,15.29,1009,,,72,0,0,,0.24,,,,40,500,Rain,light rain,10d
